group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,GOLM1,7.076079,1.8495069,1.4829039569790734e-12,2.3557190854770428e-11,0.3568904593639576,0.06728110599078341
1,IFI44,7.069152,1.1219492,1.5588372988581366e-12,2.47312544323826e-11,0.4876325088339223,0.1695852534562212
1,BUB1B,7.0652657,2.6027055,1.6030908476870892e-12,2.540031520181608e-11,0.31448763250883394,0.034101382488479264
1,LARP4,7.0622244,1.2973096,1.6385816485670314e-12,2.5940193304153075e-11,0.43462897526501765,0.1271889400921659
1,RPL39L,7.0590143,1.6811059,1.6768804046072814e-12,2.651209489806959e-11,0.38515901060070673,0.09400921658986175
1,CDK5RAP1,7.0541143,1.2089541,1.7370354169359931e-12,2.7415797022541736e-11,0.4558303886925795,0.14193548387096774
1,C16orf91,7.052171,1.2460318,1.761471782586643e-12,2.7789495135540394e-11,0.42402826855123676,0.11612903225806452
1,TOR2A,7.042794,1.3234401,1.8842260646823974e-12,2.970049879131801e-11,0.43462897526501765,0.12903225806451613
1,SLC37A4,7.0411043,1.5314481,1.907219193804396e-12,3.0049991266652905e-11,0.3957597173144876,0.09861751152073733
1,RPS6KL1,7.0399218,2.2440047,1.9234779207513514e-12,3.029312193520663e-11,0.3286219081272085,0.04608294930875576
1,FBXO9,7.0379786,1.3651189,1.9504843154157523e-12,3.070523717356213e-11,0.4169611307420495,0.11428571428571428
1,HSPA14-1,7.0370493,1.212105,1.963531557791492e-12,3.088406469562802e-11,0.4558303886925795,0.14654377880184333
1,DDX23,7.0296154,1.6841707,2.0710377497765368e-12,3.251911311864909e-11,0.3710247349823322,0.08110599078341015
1,TMEM237,7.017788,1.6192615,2.2540793268826506e-12,3.534771098681743e-11,0.37809187279151946,0.08571428571428572
1,MOSPD1,7.0125504,1.8930082,2.340124418762884e-12,3.6681324989781727e-11,0.34275618374558303,0.05622119815668203
1,NUP133,7.011621,1.2120184,2.3557233983526354e-12,3.691003086605514e-11,0.42402826855123676,0.11797235023041475
1,ATRN,7.010354,1.5052378,2.377159193893091e-12,3.7229954495370574e-11,0.38515901060070673,0.09032258064516129
1,RABIF,7.0081577,1.3070706,2.4147686430519186e-12,3.7786638351578997e-11,0.4204946996466431,0.11705069124423963
