group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,CCDC85B,-2.848857,-0.6321376,0.004387661822077952,0.05170405999674022,0.5591397849462365,0.8608695652173913
0,RPLP0,-2.8514886,-0.27948302,0.004351504901878756,0.051294502709714765,0.989247311827957,0.9869565217391304
0,REX1BD,-2.8528044,-0.56251705,0.004333527922622931,0.05111551901254332,0.41935483870967744,0.7521739130434782
0,XPNPEP3,-2.8528044,-0.9950174,0.004333527922622931,0.05111551901254332,0.11827956989247312,0.34347826086956523
0,AC097448.1,-2.8528044,-3.2827785,0.004333527922622931,0.05111551901254332,0.021505376344086023,0.22608695652173913
0,NDUFA11,-2.8534625,-0.6681964,0.004324564705945052,0.051075634979766006,0.6344086021505376,0.9347826086956522
0,RPAP3,-2.8541203,-0.84688866,0.004315618300948735,0.050986425252751655,0.0967741935483871,0.3217391304347826
0,L2HGDH,-2.8541203,-1.983922,0.004315618300948735,0.050986425252751655,0.043010752688172046,0.25217391304347825
0,USP9X,-2.85741,-0.45552427,0.004271137484151046,0.05050982328187801,0.34408602150537637,0.6565217391304348
0,TIMP1,-2.858068,-0.48285416,0.004262291369543074,0.05042150175069361,0.3333333333333333,0.6347826086956522
0,DDX23,-2.8593838,-0.89282984,0.004244648969309232,0.05024527714284838,0.0967741935483871,0.3173913043478261
0,UBR1,-2.8606997,-0.60573494,0.004227072825196738,0.05005341070042893,0.23655913978494625,0.5043478260869565
0,ATP1A1,-2.8613577,-0.47646925,0.004218309530879648,0.04996580813583366,0.21505376344086022,0.4652173913043478
0,FARP2,-2.8633313,-0.73264825,0.004192118431903692,0.04967164995989221,0.0967741935483871,0.32608695652173914
0,ECH1,-2.8633313,-0.6935657,0.004192118431903692,0.04967164995989221,0.5053763440860215,0.8347826086956521
0,SQLE,-2.8659632,-0.7123698,0.004157426448720264,0.049308478758784954,0.16129032258064516,0.4
0,ATP6AP1,-2.867279,-1.2146122,0.00414017831945926,0.04911982712172719,0.07526881720430108,0.2956521739130435
0,U2AF2,-2.8725424,-0.7861819,0.004071833195210031,0.048340307096296574,0.16129032258064516,0.41304347826086957
0,CCDC167,-2.8725424,-1.1040449,0.004071833195210031,0.048340307096296574,0.0967741935483871,0.3217391304347826
0,CEP41,-2.8732004,-1.7038677,0.004063362444660785,0.04828673014189266,0.043010752688172046,0.2565217391304348
0,DHX9,-2.8732004,-0.47898355,0.004063362444660785,0.04828673014189266,0.3870967741935484,0.7478260869565218
0,INTS7,-2.8738585,-1.8930907,0.004054907691905648,0.04821756869117564,0.03225806451612903,0.24347826086956523
0,XRCC3,-2.875832,-26.620724,0.004029639154983163,0.04793266906452348,0.0,0.20434782608695654
0,NPL,-2.875832,-26.728958,0.004029639154983163,0.04793266906452348,0.0,0.20434782608695654
0,C15orf40,-2.877148,-0.90868795,0.004012872966701267,0.04776428079812457,0.10752688172043011,0.34347826086956523
0,RNASEH1,-2.877806,-0.46723673,0.004004513644214844,0.047680287538031066,0.23655913978494625,0.5217391304347826
0,PIGN,-2.8804376,-1.949999,0.003971234217724358,0.047314825391578524,0.053763440860215055,0.26521739130434785
0,YDJC,-2.8817537,-0.37913337,0.003954688855144737,0.04713304030841827,0.25806451612903225,0.5478260869565217
0,CENPT,-2.8830695,-1.7824017,0.003938206113944236,0.04696718213635483,0.07526881720430108,0.28695652173913044
0,RBM19,-2.8837273,-2.7728891,0.003929988161157715,0.04688445133198616,0.021505376344086023,0.23043478260869565
0,INSR,-2.8843853,-0.8008117,0.003921785785543635,0.04680185247364936,0.12903225806451613,0.3652173913043478
0,SLC2A13,-2.887017,-1.0054994,0.003889131535694327,0.046427300501613845,0.07526881720430108,0.2956521739130435
0,CKB,-2.887017,-2.828488,0.003889131535694327,0.046427300501613845,0.03225806451612903,0.2391304347826087
0,TRIP13,-2.8896487,-2.1982048,0.00385672444842457,0.046070486793990756,0.053763440860215055,0.26521739130434785
0,ARHGAP18,-2.8916225,-1.3388796,0.003832580341673793,0.04579702026954048,0.06451612903225806,0.2826086956521739
0,BDP1,-2.8922806,-0.22881444,0.0038245628756946016,0.04571614167645268,0.3225806451612903,0.6782608695652174
0,SPPL2A,-2.8922806,-0.87018853,0.0038245628756946016,0.04571614167645268,0.0967741935483871,0.32608695652173914
0,FNTA,-2.8929384,-0.43001032,0.0038165606518960143,0.04565030601962288,0.3870967741935484,0.7521739130434782
0,LCOR,-2.8929384,-0.48672864,0.0038165606518960143,0.04565030601962288,0.3225806451612903,0.6478260869565218
0,YTHDC2,-2.8935964,-0.5851998,0.003808573644758177,0.04558456637403337,0.10752688172043011,0.3391304347826087
0,EXO1,-2.8935964,-1.309861,0.003808573644758177,0.04558456637403337,0.07526881720430108,0.2956521739130435
0,MELK,-2.896228,-1.0906667,0.0037767772736545303,0.045233581476776655,0.0967741935483871,0.3217391304347826
0,NUP153,-2.897544,-0.26842642,0.0037609697271474216,0.045059002613198944,0.2903225806451613,0.6
0,SENP5,-2.898202,-0.5335499,0.003753088525045632,0.04497930357079082,0.27956989247311825,0.5782608695652174
0,POP4,-2.8995178,-0.5024895,0.003737371136956163,0.04480560792130119,0.21505376344086022,0.49130434782608695
0,EVI5,-2.9001758,-1.1215879,0.0037295349005979856,0.044726312875749304,0.07526881720430108,0.3
0,GFM1,-2.9001758,-0.6993949,0.0037295349005979856,0.044726312875749304,0.1827956989247312,0.4391304347826087
0,DNAAF5,-2.9008336,-3.0968795,0.003721713602508905,0.04466178346407489,0.021505376344086023,0.23043478260869565
0,ANKRD39,-2.9014916,-1.0932293,0.003713907217591208,0.04459734844850912,0.0967741935483871,0.32608695652173914
0,PPP1R9A,-2.9014916,-0.5452708,0.003713907217591208,0.04459734844850912,0.15053763440860216,0.40869565217391307
0,SCCPDH,-2.9028075,-0.61979914,0.0036983390870539024,0.044439563008949405,0.40860215053763443,0.7913043478260869
0,SAAL1,-2.9041233,-0.56328565,0.0036828303089028996,0.04426774125982103,0.1935483870967742,0.46956521739130436
0,ZDHHC14,-2.9047813,-0.5104464,0.0036750981145987783,0.04420383374710151,0.12903225806451613,0.3782608695652174
0,SNRNP200,-2.9054391,-0.43274507,0.003667380683612683,0.04412550966499271,0.16129032258064516,0.41739130434782606
0,TARBP2,-2.9054391,-1.0834271,0.003667380683612683,0.04412550966499271,0.06451612903225806,0.28695652173913044
0,AIFM1,-2.9060972,-1.673212,0.003659677991090863,0.044061800707867325,0.06451612903225806,0.2826086956521739
0,TMEM230,-2.906755,-0.58200175,0.0036519900122143124,0.04398370728432249,0.44086021505376344,0.8217391304347826
0,EIF2B4,-2.9093869,-0.9516218,0.0036213847379936207,0.043643827064637646,0.0967741935483871,0.32608695652173914
0,NFU1,-2.9093869,-0.42549908,0.0036213847379936207,0.043643827064637646,0.24731182795698925,0.5391304347826087
0,ATP6V0A1,-2.9100447,-1.1747406,0.003613769956270851,0.04358075590427329,0.08602150537634409,0.30869565217391304
0,FRAT2,-2.9107027,-1.0928535,0.003606169740006402,0.043503433966372546,0.07526881720430108,0.3
0,SERINC5,-2.9107027,-1.8317546,0.003606169740006402,0.043503433966372546,0.053763440860215055,0.26956521739130435
0,PHF6,-2.9107027,-0.6027328,0.003606169740006402,0.043503433966372546,0.12903225806451613,0.3739130434782609
0,GUF1,-2.9120185,-1.0401214,0.0035910129055790694,0.04336346531082136,0.0967741935483871,0.32608695652173914
0,TMEM68,-2.9146502,-0.77020067,0.0035608729431440946,0.043027900492577424,0.11827956989247312,0.3565217391304348
0,MED13,-2.9146502,-0.5228941,0.0035608729431440946,0.043027900492577424,0.17204301075268819,0.43478260869565216
0,TOR3A,-2.9146502,-0.97385484,0.0035608729431440946,0.043027900492577424,0.13978494623655913,0.3782608695652174
0,FMC1,-2.916624,-0.43807322,0.0035384191954040876,0.04279896925676967,0.23655913978494625,0.5347826086956522
0,PPP6R1,-2.917282,-0.73875904,0.003530963287662429,0.042722904889828946,0.13978494623655913,0.3869565217391304
0,TUBGCP4,-2.9212296,-0.7412244,0.003486527232420112,0.04219920080483086,0.12903225806451613,0.3739130434782609
0,SRP68,-2.9212296,-1.0283605,0.003486527232420112,0.04219920080483086,0.10752688172043011,0.3391304347826087
0,ACYP1,-2.9212296,-0.6356225,0.003486527232420112,0.04219920080483086,0.1827956989247312,0.4434782608695652
0,CD47,-2.9212296,-0.5987464,0.003486527232420112,0.04219920080483086,0.5268817204301075,0.808695652173913
0,TMED9,-2.9225454,-0.633356,0.0034718286892464084,0.04207695425665821,0.41935483870967744,0.7782608695652173
0,MESD,-2.9238615,-0.6878157,0.0034571865635193524,0.04191337708226957,0.24731182795698925,0.5173913043478261
